Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J660,M01,Milling,4.59,120,3.14,93,2023-03-22 21:50:00,2023-03-22 23:50:00,2023-03-22 22:20:00,2023-03-23 00:20:00,Delayed,Low Efficiency
J661,M04,Lathe,3.82,79,13.23,96,2023-03-22 22:00:00,2023-03-22 23:19:00,2023-03-22 21:57:00,2023-03-22 23:16:00,Completed,Low Efficiency
J662,M03,Milling,1.73,30,4.05,93,2023-03-22 22:10:00,2023-03-22 22:40:00,2023-03-22 22:32:00,2023-03-22 23:02:00,Delayed,Low Efficiency
J663,M03,Lathe,1.83,112,9.51,80,2023-03-22 22:20:00,2023-03-23 00:12:00,2023-03-22 22:34:00,2023-03-23 00:26:00,Delayed,Low Efficiency
J664,M05,Additive,4.86,97,2.25,86,2023-03-22 22:30:00,2023-03-23 00:07:00,2023-03-22 22:31:00,2023-03-23 00:08:00,Completed,Optimal Efficiency
J665,M02,Lathe,1.12,45,7.92,97,2023-03-22 22:40:00,2023-03-22 23:25:00,2023-03-22 22:40:00,2023-03-22 23:25:00,Completed,High Efficiency
J666,M01,Additive,2.92,71,2.99,97,2023-03-22 22:50:00,2023-03-23 00:01:00,2023-03-22 22:47:00,2023-03-22 23:58:00,Completed,Low Efficiency
J667,M01,Milling,2.63,71,6.57,97,2023-03-22 23:00:00,2023-03-23 00:11:00,2023-03-22 23:04:00,2023-03-23 00:15:00,Completed,High Efficiency
J668,M01,Additive,3.36,29,11.77,94,2023-03-22 23:10:00,2023-03-22 23:39:00,2023-03-22 23:06:00,2023-03-22 23:35:00,Completed,Low Efficiency
J669,M03,Additive,3.22,39,5.85,94,2023-03-22 23:20:00,2023-03-22 23:59:00,2023-03-22 23:15:00,2023-03-22 23:54:00,Completed,Low Efficiency
J670,M01,Grinding,4.21,84,10.61,91,2023-03-22 23:30:00,2023-03-23 00:54:00,2023-03-22 23:31:00,2023-03-23 00:55:00,Completed,Moderate Efficiency
J671,M02,Drilling,3.0,116,8.84,91,2023-03-22 23:40:00,2023-03-23 01:36:00,2023-03-22 23:40:00,2023-03-23 01:36:00,Completed,High Efficiency
J672,M02,Grinding,1.72,30,7.5,81,2023-03-22 23:50:00,2023-03-23 00:20:00,2023-03-23 00:00:00,2023-03-23 00:30:00,Delayed,Low Efficiency
J673,M02,Grinding,2.43,102,9.49,84,2023-03-23 00:00:00,2023-03-23 01:42:00,2023-03-23 00:10:00,2023-03-23 01:52:00,Delayed,Low Efficiency
J674,M03,Additive,4.68,99,6.84,82,2023-03-23 00:10:00,2023-03-23 01:49:00,2023-03-23 00:12:00,2023-03-23 01:51:00,Completed,High Efficiency
J675,M03,Grinding,3.67,25,4.14,96,2023-03-23 00:20:00,2023-03-23 00:45:00,,,Failed,Low Efficiency
J676,M01,Milling,1.37,108,12.39,83,2023-03-23 00:30:00,2023-03-23 02:18:00,2023-03-23 00:47:00,2023-03-23 02:35:00,Delayed,Low Efficiency
J677,M02,Additive,4.61,111,10.3,89,2023-03-23 00:40:00,2023-03-23 02:31:00,2023-03-23 01:04:00,2023-03-23 02:55:00,Delayed,Low Efficiency
J678,M03,Additive,4.05,58,14.55,97,2023-03-23 00:50:00,2023-03-23 01:48:00,2023-03-23 01:13:00,2023-03-23 02:11:00,Delayed,Low Efficiency
J679,M01,Drilling,1.65,76,10.69,88,2023-03-23 01:00:00,2023-03-23 02:16:00,2023-03-23 00:58:00,2023-03-23 02:14:00,Completed,Low Efficiency
J680,M02,Additive,3.12,24,11.09,86,2023-03-23 01:10:00,2023-03-23 01:34:00,2023-03-23 01:12:00,2023-03-23 01:36:00,Completed,Moderate Efficiency
J681,M04,Grinding,4.08,67,11.06,81,2023-03-23 01:20:00,2023-03-23 02:27:00,2023-03-23 01:16:00,2023-03-23 02:23:00,Completed,Low Efficiency
J682,M03,Milling,1.73,46,4.04,85,2023-03-23 01:30:00,2023-03-23 02:16:00,2023-03-23 01:26:00,2023-03-23 02:12:00,Completed,Low Efficiency
J683,M04,Grinding,2.22,46,6.99,90,2023-03-23 01:40:00,2023-03-23 02:26:00,2023-03-23 01:35:00,2023-03-23 02:21:00,Completed,Low Efficiency
J684,M03,Grinding,1.46,28,13.43,96,2023-03-23 01:50:00,2023-03-23 02:18:00,2023-03-23 01:46:00,2023-03-23 02:14:00,Completed,Low Efficiency
J685,M03,Additive,4.39,81,10.4,91,2023-03-23 02:00:00,2023-03-23 03:21:00,2023-03-23 02:01:00,2023-03-23 03:22:00,Completed,Moderate Efficiency
J686,M03,Milling,4.76,37,5.02,98,2023-03-23 02:10:00,2023-03-23 02:47:00,2023-03-23 02:15:00,2023-03-23 02:52:00,Completed,High Efficiency
J687,M02,Drilling,1.84,78,11.24,82,2023-03-23 02:20:00,2023-03-23 03:38:00,,,Failed,Low Efficiency
J688,M01,Milling,4.75,62,7.47,89,2023-03-23 02:30:00,2023-03-23 03:32:00,2023-03-23 02:28:00,2023-03-23 03:30:00,Completed,Low Efficiency
J689,M03,Lathe,1.17,25,5.92,85,2023-03-23 02:40:00,2023-03-23 03:05:00,2023-03-23 02:44:00,2023-03-23 03:09:00,Completed,High Efficiency
J690,M05,Lathe,3.73,40,10.82,94,2023-03-23 02:50:00,2023-03-23 03:30:00,2023-03-23 03:03:00,2023-03-23 03:43:00,Delayed,Low Efficiency
J691,M05,Milling,3.48,87,4.38,97,2023-03-23 03:00:00,2023-03-23 04:27:00,2023-03-23 02:56:00,2023-03-23 04:23:00,Completed,Low Efficiency
J692,M01,Drilling,4.66,83,4.07,89,2023-03-23 03:10:00,2023-03-23 04:33:00,2023-03-23 03:11:00,2023-03-23 04:34:00,Completed,High Efficiency
J693,M03,Lathe,4.51,59,3.23,85,2023-03-23 03:20:00,2023-03-23 04:19:00,2023-03-23 03:15:00,2023-03-23 04:14:00,Completed,Low Efficiency
J694,M01,Drilling,2.77,23,9.15,94,2023-03-23 03:30:00,2023-03-23 03:53:00,2023-03-23 03:34:00,2023-03-23 03:57:00,Completed,Moderate Efficiency
J695,M01,Milling,3.71,80,8.73,96,2023-03-23 03:40:00,2023-03-23 05:00:00,2023-03-23 04:09:00,2023-03-23 05:29:00,Delayed,Low Efficiency
J696,M01,Lathe,1.81,114,8.34,89,2023-03-23 03:50:00,2023-03-23 05:44:00,2023-03-23 04:18:00,2023-03-23 06:12:00,Delayed,Low Efficiency
J697,M04,Grinding,2.08,74,7.6,90,2023-03-23 04:00:00,2023-03-23 05:14:00,2023-03-23 04:12:00,2023-03-23 05:26:00,Delayed,Low Efficiency
J698,M05,Milling,2.46,56,13.15,82,2023-03-23 04:10:00,2023-03-23 05:06:00,2023-03-23 04:30:00,2023-03-23 05:26:00,Delayed,Low Efficiency
J699,M03,Lathe,3.94,60,8.62,96,2023-03-23 04:20:00,2023-03-23 05:20:00,,,Failed,Low Efficiency
J700,M01,Drilling,3.16,105,8.39,90,2023-03-23 04:30:00,2023-03-23 06:15:00,2023-03-23 04:25:00,2023-03-23 06:10:00,Completed,Low Efficiency
J701,M02,Additive,2.37,114,6.02,96,2023-03-23 04:40:00,2023-03-23 06:34:00,,,Failed,Low Efficiency
J702,M05,Lathe,3.85,45,14.9,94,2023-03-23 04:50:00,2023-03-23 05:35:00,2023-03-23 05:02:00,2023-03-23 05:47:00,Delayed,Low Efficiency
J703,M01,Additive,1.08,41,7.52,99,2023-03-23 05:00:00,2023-03-23 05:41:00,2023-03-23 05:05:00,2023-03-23 05:46:00,Completed,Moderate Efficiency
J704,M05,Lathe,4.1,39,9.13,87,2023-03-23 05:10:00,2023-03-23 05:49:00,2023-03-23 05:26:00,2023-03-23 06:05:00,Delayed,Low Efficiency
J705,M03,Lathe,3.45,85,5.62,93,2023-03-23 05:20:00,2023-03-23 06:45:00,,,Failed,Low Efficiency
J706,M03,Drilling,1.2,85,8.14,86,2023-03-23 05:30:00,2023-03-23 06:55:00,2023-03-23 05:29:00,2023-03-23 06:54:00,Completed,Low Efficiency
J707,M04,Milling,4.77,41,6.24,95,2023-03-23 05:40:00,2023-03-23 06:21:00,2023-03-23 05:52:00,2023-03-23 06:33:00,Delayed,Low Efficiency
J708,M05,Lathe,4.73,94,6.32,91,2023-03-23 05:50:00,2023-03-23 07:24:00,2023-03-23 06:18:00,2023-03-23 07:52:00,Delayed,Low Efficiency
J709,M04,Lathe,4.37,81,13.22,85,2023-03-23 06:00:00,2023-03-23 07:21:00,,,Failed,Low Efficiency
J710,M02,Grinding,1.76,77,12.33,92,2023-03-23 06:10:00,2023-03-23 07:27:00,2023-03-23 06:08:00,2023-03-23 07:25:00,Completed,Low Efficiency
J711,M04,Grinding,2.54,38,11.54,84,2023-03-23 06:20:00,2023-03-23 06:58:00,2023-03-23 06:18:00,2023-03-23 06:56:00,Completed,Low Efficiency
J712,M03,Drilling,1.35,80,12.83,99,2023-03-23 06:30:00,2023-03-23 07:50:00,2023-03-23 06:31:00,2023-03-23 07:51:00,Completed,Moderate Efficiency
J713,M05,Milling,2.52,80,13.55,81,2023-03-23 06:40:00,2023-03-23 08:00:00,,,Failed,Low Efficiency
J714,M04,Milling,1.5,42,5.4,91,2023-03-23 06:50:00,2023-03-23 07:32:00,2023-03-23 07:14:00,2023-03-23 07:56:00,Delayed,Low Efficiency
J715,M05,Lathe,4.22,51,4.22,80,2023-03-23 07:00:00,2023-03-23 07:51:00,2023-03-23 07:02:00,2023-03-23 07:53:00,Completed,High Efficiency
J716,M05,Additive,3.67,27,3.19,85,2023-03-23 07:10:00,2023-03-23 07:37:00,2023-03-23 07:14:00,2023-03-23 07:41:00,Completed,High Efficiency
J717,M02,Drilling,3.22,96,4.28,80,2023-03-23 07:20:00,2023-03-23 08:56:00,,,Failed,Low Efficiency
J718,M04,Additive,1.79,101,5.32,80,2023-03-23 07:30:00,2023-03-23 09:11:00,2023-03-23 07:31:00,2023-03-23 09:12:00,Completed,High Efficiency
J719,M04,Milling,3.19,92,4.96,85,2023-03-23 07:40:00,2023-03-23 09:12:00,2023-03-23 07:41:00,2023-03-23 09:13:00,Completed,High Efficiency
J720,M01,Additive,1.24,91,2.78,86,2023-03-23 07:50:00,2023-03-23 09:21:00,2023-03-23 07:48:00,2023-03-23 09:19:00,Completed,Low Efficiency
J721,M02,Lathe,3.07,66,7.93,94,2023-03-23 08:00:00,2023-03-23 09:06:00,2023-03-23 08:25:00,2023-03-23 09:31:00,Delayed,Low Efficiency
J722,M04,Drilling,2.43,40,14.48,80,2023-03-23 08:10:00,2023-03-23 08:50:00,2023-03-23 08:15:00,2023-03-23 08:55:00,Completed,Moderate Efficiency
J723,M04,Lathe,2.2,119,4.56,81,2023-03-23 08:20:00,2023-03-23 10:19:00,,,Failed,Low Efficiency
J724,M01,Additive,2.69,32,9.08,97,2023-03-23 08:30:00,2023-03-23 09:02:00,2023-03-23 08:32:00,2023-03-23 09:04:00,Completed,Moderate Efficiency
J725,M04,Lathe,4.78,117,12.68,87,2023-03-23 08:40:00,2023-03-23 10:37:00,2023-03-23 08:39:00,2023-03-23 10:36:00,Completed,Low Efficiency
J726,M05,Grinding,1.51,117,5.72,90,2023-03-23 08:50:00,2023-03-23 10:47:00,,,Failed,Low Efficiency
J727,M01,Grinding,2.08,30,12.34,84,2023-03-23 09:00:00,2023-03-23 09:30:00,2023-03-23 09:11:00,2023-03-23 09:41:00,Delayed,Low Efficiency
J728,M03,Additive,4.48,67,6.24,94,2023-03-23 09:10:00,2023-03-23 10:17:00,2023-03-23 09:34:00,2023-03-23 10:41:00,Delayed,Low Efficiency
J729,M04,Lathe,4.22,49,4.45,96,2023-03-23 09:20:00,2023-03-23 10:09:00,2023-03-23 09:47:00,2023-03-23 10:36:00,Delayed,Low Efficiency
J730,M02,Additive,4.63,119,2.06,97,2023-03-23 09:30:00,2023-03-23 11:29:00,2023-03-23 09:27:00,2023-03-23 11:26:00,Completed,Low Efficiency
J731,M02,Additive,2.94,115,13.99,97,2023-03-23 09:40:00,2023-03-23 11:35:00,2023-03-23 09:38:00,2023-03-23 11:33:00,Completed,Low Efficiency
J732,M04,Drilling,2.07,31,2.33,82,2023-03-23 09:50:00,2023-03-23 10:21:00,2023-03-23 09:47:00,2023-03-23 10:18:00,Completed,Low Efficiency
J733,M02,Lathe,4.02,82,6.14,81,2023-03-23 10:00:00,2023-03-23 11:22:00,2023-03-23 09:56:00,2023-03-23 11:18:00,Completed,Low Efficiency
J734,M02,Lathe,4.08,71,8.52,82,2023-03-23 10:10:00,2023-03-23 11:21:00,2023-03-23 10:37:00,2023-03-23 11:48:00,Delayed,Low Efficiency
J735,M01,Milling,4.41,54,6.6,84,2023-03-23 10:20:00,2023-03-23 11:14:00,2023-03-23 10:16:00,2023-03-23 11:10:00,Completed,Low Efficiency
J736,M05,Grinding,2.13,27,6.99,94,2023-03-23 10:30:00,2023-03-23 10:57:00,2023-03-23 10:29:00,2023-03-23 10:56:00,Completed,Low Efficiency
J737,M05,Lathe,2.04,20,10.93,87,2023-03-23 10:40:00,2023-03-23 11:00:00,2023-03-23 10:38:00,2023-03-23 10:58:00,Completed,Low Efficiency
J738,M01,Additive,2.97,74,14.94,85,2023-03-23 10:50:00,2023-03-23 12:04:00,,,Failed,Low Efficiency
J739,M04,Additive,2.11,98,11.77,97,2023-03-23 11:00:00,2023-03-23 12:38:00,2023-03-23 10:56:00,2023-03-23 12:34:00,Completed,Low Efficiency
J740,M01,Additive,4.6,58,11.98,94,2023-03-23 11:10:00,2023-03-23 12:08:00,2023-03-23 11:12:00,2023-03-23 12:10:00,Completed,Moderate Efficiency
J741,M01,Drilling,3.46,38,12.99,93,2023-03-23 11:20:00,2023-03-23 11:58:00,,,Failed,Low Efficiency
J742,M01,Additive,1.17,75,12.89,84,2023-03-23 11:30:00,2023-03-23 12:45:00,2023-03-23 11:31:00,2023-03-23 12:46:00,Completed,Moderate Efficiency
J743,M04,Drilling,2.52,53,6.9,87,2023-03-23 11:40:00,2023-03-23 12:33:00,,,Failed,Low Efficiency
J744,M02,Lathe,3.2,98,7.96,86,2023-03-23 11:50:00,2023-03-23 13:28:00,2023-03-23 11:53:00,2023-03-23 13:31:00,Completed,High Efficiency
J745,M03,Drilling,2.97,35,5.72,88,2023-03-23 12:00:00,2023-03-23 12:35:00,2023-03-23 12:16:00,2023-03-23 12:51:00,Delayed,Low Efficiency
J746,M03,Milling,1.14,30,7.66,96,2023-03-23 12:10:00,2023-03-23 12:40:00,2023-03-23 12:13:00,2023-03-23 12:43:00,Completed,High Efficiency
J747,M05,Lathe,2.57,36,13.05,80,2023-03-23 12:20:00,2023-03-23 12:56:00,2023-03-23 12:25:00,2023-03-23 13:01:00,Completed,Moderate Efficiency
J748,M02,Milling,2.43,94,6.97,87,2023-03-23 12:30:00,2023-03-23 14:04:00,2023-03-23 12:46:00,2023-03-23 14:20:00,Delayed,Low Efficiency
J749,M02,Grinding,1.56,69,12.09,90,2023-03-23 12:40:00,2023-03-23 13:49:00,2023-03-23 12:58:00,2023-03-23 14:07:00,Delayed,Low Efficiency
J750,M05,Drilling,1.7,74,7.82,93,2023-03-23 12:50:00,2023-03-23 14:04:00,2023-03-23 12:53:00,2023-03-23 14:07:00,Completed,High Efficiency
J751,M05,Drilling,3.87,90,2.72,87,2023-03-23 13:00:00,2023-03-23 14:30:00,2023-03-23 12:56:00,2023-03-23 14:26:00,Completed,Low Efficiency
J752,M04,Lathe,4.64,110,12.13,98,2023-03-23 13:10:00,2023-03-23 15:00:00,2023-03-23 13:37:00,2023-03-23 15:27:00,Delayed,Low Efficiency
J753,M01,Grinding,1.51,50,3.29,87,2023-03-23 13:20:00,2023-03-23 14:10:00,,,Failed,Low Efficiency
J754,M02,Milling,3.57,117,8.53,98,2023-03-23 13:30:00,2023-03-23 15:27:00,2023-03-23 13:26:00,2023-03-23 15:23:00,Completed,Low Efficiency
J755,M04,Grinding,2.89,120,10.96,97,2023-03-23 13:40:00,2023-03-23 15:40:00,2023-03-23 13:56:00,2023-03-23 15:56:00,Delayed,Low Efficiency
J756,M03,Grinding,4.24,29,11.47,83,2023-03-23 13:50:00,2023-03-23 14:19:00,2023-03-23 13:48:00,2023-03-23 14:17:00,Completed,Low Efficiency
J757,M04,Grinding,1.74,67,7.84,82,2023-03-23 14:00:00,2023-03-23 15:07:00,2023-03-23 13:57:00,2023-03-23 15:04:00,Completed,Low Efficiency
J758,M04,Drilling,1.9,32,2.32,92,2023-03-23 14:10:00,2023-03-23 14:42:00,2023-03-23 14:15:00,2023-03-23 14:47:00,Completed,High Efficiency
J759,M04,Drilling,1.12,113,12.41,84,2023-03-23 14:20:00,2023-03-23 16:13:00,2023-03-23 14:40:00,2023-03-23 16:33:00,Delayed,Low Efficiency
J760,M02,Drilling,1.66,26,6.33,85,2023-03-23 14:30:00,2023-03-23 14:56:00,2023-03-23 14:30:00,2023-03-23 14:56:00,Completed,High Efficiency
J761,M03,Milling,1.83,87,6.72,90,2023-03-23 14:40:00,2023-03-23 16:07:00,2023-03-23 14:43:00,2023-03-23 16:10:00,Completed,High Efficiency
J762,M04,Lathe,4.14,76,11.27,99,2023-03-23 14:50:00,2023-03-23 16:06:00,2023-03-23 14:52:00,2023-03-23 16:08:00,Completed,Moderate Efficiency
J763,M05,Additive,2.65,84,11.37,82,2023-03-23 15:00:00,2023-03-23 16:24:00,,,Failed,Low Efficiency
J764,M04,Grinding,4.25,97,3.23,82,2023-03-23 15:10:00,2023-03-23 16:47:00,2023-03-23 15:13:00,2023-03-23 16:50:00,Completed,High Efficiency
J765,M03,Lathe,3.92,21,12.69,81,2023-03-23 15:20:00,2023-03-23 15:41:00,,,Failed,Low Efficiency
J766,M04,Grinding,2.55,98,8.86,81,2023-03-23 15:30:00,2023-03-23 17:08:00,2023-03-23 15:47:00,2023-03-23 17:25:00,Delayed,Low Efficiency
J767,M03,Grinding,1.83,112,3.11,95,2023-03-23 15:40:00,2023-03-23 17:32:00,2023-03-23 15:38:00,2023-03-23 17:30:00,Completed,Low Efficiency
J768,M04,Milling,2.13,87,5.3,95,2023-03-23 15:50:00,2023-03-23 17:17:00,2023-03-23 15:48:00,2023-03-23 17:15:00,Completed,Low Efficiency
J769,M01,Drilling,2.3,59,4.32,95,2023-03-23 16:00:00,2023-03-23 16:59:00,2023-03-23 16:04:00,2023-03-23 17:03:00,Completed,High Efficiency
J770,M05,Grinding,4.21,105,9.96,93,2023-03-23 16:10:00,2023-03-23 17:55:00,2023-03-23 16:37:00,2023-03-23 18:22:00,Delayed,Low Efficiency
J771,M05,Additive,3.69,103,2.21,95,2023-03-23 16:20:00,2023-03-23 18:03:00,2023-03-23 16:16:00,2023-03-23 17:59:00,Completed,Low Efficiency
J772,M04,Milling,3.81,71,12.02,94,2023-03-23 16:30:00,2023-03-23 17:41:00,2023-03-23 16:43:00,2023-03-23 17:54:00,Delayed,Low Efficiency
J773,M05,Grinding,1.9,120,6.96,87,2023-03-23 16:40:00,2023-03-23 18:40:00,,,Failed,Low Efficiency
J774,M01,Additive,2.43,69,13.76,80,2023-03-23 16:50:00,2023-03-23 17:59:00,2023-03-23 16:47:00,2023-03-23 17:56:00,Completed,Low Efficiency
J775,M03,Lathe,4.73,34,3.0,92,2023-03-23 17:00:00,2023-03-23 17:34:00,2023-03-23 17:05:00,2023-03-23 17:39:00,Completed,High Efficiency
J776,M03,Milling,1.86,118,7.64,91,2023-03-23 17:10:00,2023-03-23 19:08:00,2023-03-23 17:10:00,2023-03-23 19:08:00,Completed,High Efficiency
J777,M02,Additive,1.25,44,12.18,92,2023-03-23 17:20:00,2023-03-23 18:04:00,2023-03-23 17:36:00,2023-03-23 18:20:00,Delayed,Low Efficiency
J778,M03,Additive,4.9,75,13.52,82,2023-03-23 17:30:00,2023-03-23 18:45:00,2023-03-23 17:32:00,2023-03-23 18:47:00,Completed,Moderate Efficiency
J779,M01,Grinding,3.67,64,3.28,90,2023-03-23 17:40:00,2023-03-23 18:44:00,2023-03-23 17:45:00,2023-03-23 18:49:00,Completed,High Efficiency
J780,M03,Grinding,2.3,31,14.58,88,2023-03-23 17:50:00,2023-03-23 18:21:00,2023-03-23 18:00:00,2023-03-23 18:31:00,Delayed,Low Efficiency
J781,M05,Milling,2.8,103,8.66,92,2023-03-23 18:00:00,2023-03-23 19:43:00,2023-03-23 17:57:00,2023-03-23 19:40:00,Completed,Low Efficiency
J782,M02,Drilling,1.99,42,7.26,81,2023-03-23 18:10:00,2023-03-23 18:52:00,2023-03-23 18:05:00,2023-03-23 18:47:00,Completed,Low Efficiency
J783,M01,Drilling,2.84,73,12.23,93,2023-03-23 18:20:00,2023-03-23 19:33:00,2023-03-23 18:20:00,2023-03-23 19:33:00,Completed,Moderate Efficiency
J784,M02,Additive,4.55,118,7.16,96,2023-03-23 18:30:00,2023-03-23 20:28:00,2023-03-23 18:29:00,2023-03-23 20:27:00,Completed,Low Efficiency
J785,M04,Lathe,4.92,97,5.17,92,2023-03-23 18:40:00,2023-03-23 20:17:00,2023-03-23 18:38:00,2023-03-23 20:15:00,Completed,Low Efficiency
J786,M05,Drilling,3.39,110,7.71,92,2023-03-23 18:50:00,2023-03-23 20:40:00,2023-03-23 18:46:00,2023-03-23 20:36:00,Completed,Low Efficiency
J787,M02,Grinding,4.07,92,11.17,89,2023-03-23 19:00:00,2023-03-23 20:32:00,2023-03-23 19:00:00,2023-03-23 20:32:00,Completed,Moderate Efficiency
J788,M04,Drilling,2.78,85,5.25,95,2023-03-23 19:10:00,2023-03-23 20:35:00,,,Failed,Low Efficiency
J789,M02,Grinding,4.76,25,13.34,97,2023-03-23 19:20:00,2023-03-23 19:45:00,,,Failed,Low Efficiency
J790,M05,Milling,4.43,28,8.66,98,2023-03-23 19:30:00,2023-03-23 19:58:00,2023-03-23 19:25:00,2023-03-23 19:53:00,Completed,Low Efficiency
J791,M03,Additive,3.15,106,3.13,92,2023-03-23 19:40:00,2023-03-23 21:26:00,2023-03-23 19:36:00,2023-03-23 21:22:00,Completed,Low Efficiency
J792,M04,Additive,4.97,70,4.08,93,2023-03-23 19:50:00,2023-03-23 21:00:00,2023-03-23 19:54:00,2023-03-23 21:04:00,Completed,High Efficiency
J793,M03,Milling,1.41,99,8.8,90,2023-03-23 20:00:00,2023-03-23 21:39:00,2023-03-23 19:57:00,2023-03-23 21:36:00,Completed,Low Efficiency
J794,M05,Milling,3.28,93,6.66,80,2023-03-23 20:10:00,2023-03-23 21:43:00,2023-03-23 20:40:00,2023-03-23 22:13:00,Delayed,Low Efficiency
J795,M01,Drilling,4.17,109,3.07,88,2023-03-23 20:20:00,2023-03-23 22:09:00,2023-03-23 20:36:00,2023-03-23 22:25:00,Delayed,Low Efficiency
J796,M01,Grinding,3.76,119,11.52,97,2023-03-23 20:30:00,2023-03-23 22:29:00,,,Failed,Low Efficiency
J797,M02,Lathe,4.21,99,2.67,94,2023-03-23 20:40:00,2023-03-23 22:19:00,2023-03-23 20:51:00,2023-03-23 22:30:00,Delayed,Low Efficiency
J798,M03,Milling,3.76,44,10.31,89,2023-03-23 20:50:00,2023-03-23 21:34:00,2023-03-23 20:55:00,2023-03-23 21:39:00,Completed,Moderate Efficiency
J799,M05,Milling,4.73,104,7.42,95,2023-03-23 21:00:00,2023-03-23 22:44:00,2023-03-23 21:13:00,2023-03-23 22:57:00,Delayed,Low Efficiency
J800,M01,Milling,1.56,116,10.24,98,2023-03-23 21:10:00,2023-03-23 23:06:00,2023-03-23 21:29:00,2023-03-23 23:25:00,Delayed,Low Efficiency
J801,M03,Drilling,1.73,55,9.06,83,2023-03-23 21:20:00,2023-03-23 22:15:00,2023-03-23 21:16:00,2023-03-23 22:11:00,Completed,Low Efficiency
J802,M01,Drilling,2.43,114,8.67,83,2023-03-23 21:30:00,2023-03-23 23:24:00,2023-03-23 21:30:00,2023-03-23 23:24:00,Completed,High Efficiency
J803,M02,Additive,3.26,104,9.3,94,2023-03-23 21:40:00,2023-03-23 23:24:00,,,Failed,Low Efficiency
J804,M03,Milling,3.31,34,3.84,92,2023-03-23 21:50:00,2023-03-23 22:24:00,2023-03-23 21:46:00,2023-03-23 22:20:00,Completed,Low Efficiency
J805,M03,Drilling,3.95,54,8.32,97,2023-03-23 22:00:00,2023-03-23 22:54:00,2023-03-23 22:05:00,2023-03-23 22:59:00,Completed,Moderate Efficiency
J806,M02,Grinding,4.33,110,2.38,91,2023-03-23 22:10:00,2023-03-24 00:00:00,2023-03-23 22:05:00,2023-03-23 23:55:00,Completed,Low Efficiency
J807,M05,Milling,4.11,99,7.53,85,2023-03-23 22:20:00,2023-03-23 23:59:00,2023-03-23 22:17:00,2023-03-23 23:56:00,Completed,Low Efficiency
J808,M05,Drilling,4.73,114,10.93,84,2023-03-23 22:30:00,2023-03-24 00:24:00,2023-03-23 22:25:00,2023-03-24 00:19:00,Completed,Low Efficiency
J809,M01,Additive,1.57,93,5.43,89,2023-03-23 22:40:00,2023-03-24 00:13:00,2023-03-23 22:35:00,2023-03-24 00:08:00,Completed,Low Efficiency
J810,M04,Drilling,2.93,84,3.53,86,2023-03-23 22:50:00,2023-03-24 00:14:00,2023-03-23 22:48:00,2023-03-24 00:12:00,Completed,Low Efficiency
J811,M01,Drilling,1.25,29,7.98,92,2023-03-23 23:00:00,2023-03-23 23:29:00,2023-03-23 23:05:00,2023-03-23 23:34:00,Completed,Moderate Efficiency
J812,M05,Drilling,2.37,24,10.78,88,2023-03-23 23:10:00,2023-03-23 23:34:00,2023-03-23 23:14:00,2023-03-23 23:38:00,Completed,Moderate Efficiency
J813,M05,Grinding,1.86,119,3.48,95,2023-03-23 23:20:00,2023-03-24 01:19:00,2023-03-23 23:21:00,2023-03-24 01:20:00,Completed,High Efficiency
J814,M02,Additive,3.83,104,14.05,91,2023-03-23 23:30:00,2023-03-24 01:14:00,2023-03-23 23:27:00,2023-03-24 01:11:00,Completed,Low Efficiency
J815,M04,Drilling,2.35,103,4.94,85,2023-03-23 23:40:00,2023-03-24 01:23:00,,,Failed,Low Efficiency
J816,M05,Milling,3.58,34,14.45,96,2023-03-23 23:50:00,2023-03-24 00:24:00,2023-03-23 23:53:00,2023-03-24 00:27:00,Completed,Moderate Efficiency
J817,M02,Drilling,1.46,66,3.12,95,2023-03-24 00:00:00,2023-03-24 01:06:00,2023-03-23 23:55:00,2023-03-24 01:01:00,Completed,Low Efficiency
J818,M01,Grinding,4.39,61,11.59,84,2023-03-24 00:10:00,2023-03-24 01:11:00,2023-03-24 00:07:00,2023-03-24 01:08:00,Completed,Low Efficiency
J819,M05,Milling,2.54,72,7.28,81,2023-03-24 00:20:00,2023-03-24 01:32:00,2023-03-24 00:25:00,2023-03-24 01:37:00,Completed,Moderate Efficiency
J820,M04,Lathe,3.44,109,13.79,85,2023-03-24 00:30:00,2023-03-24 02:19:00,2023-03-24 00:52:00,2023-03-24 02:41:00,Delayed,Low Efficiency
J821,M04,Drilling,4.17,24,8.58,92,2023-03-24 00:40:00,2023-03-24 01:04:00,2023-03-24 00:44:00,2023-03-24 01:08:00,Completed,Moderate Efficiency
J822,M01,Drilling,4.96,90,12.86,97,2023-03-24 00:50:00,2023-03-24 02:20:00,2023-03-24 00:49:00,2023-03-24 02:19:00,Completed,Low Efficiency
J823,M01,Lathe,2.11,94,8.95,87,2023-03-24 01:00:00,2023-03-24 02:34:00,2023-03-24 00:56:00,2023-03-24 02:30:00,Completed,Low Efficiency
J824,M05,Grinding,4.09,93,2.9,87,2023-03-24 01:10:00,2023-03-24 02:43:00,2023-03-24 01:08:00,2023-03-24 02:41:00,Completed,Low Efficiency
J825,M02,Milling,4.86,33,14.0,91,2023-03-24 01:20:00,2023-03-24 01:53:00,,,Failed,Low Efficiency
